Record ID,Policy Number,Driver ID,Vehicle ID,Vehicle Model Year,Location ID,Total Premium
18577,1000871,3871,63,2013,18,1751.5024068493149
18578,1000890,3890,69,2008,267,1337.9133657534246
18579,1000994,3994,69,2012,577,2678.0339136986304
18580,1001014,4014,56,2013,246,539.4037767123289
18581,1001054,4054,29,2006,213,2702.099667123288
18582,1001086,4086,60,2008,260,2617.869530136986
18583,1001105,4105,51,2005,214,1755.316105479452
18584,1001172,4172,69,2008,525,1622.2311739726026
18585,1001213,4213,23,2010,312,2750.231173972603
18586,1001231,4231,80,2013,78,2954.790078082192
18587,1001355,4355,17,2012,140,1426.614735616438
18588,1001373,4373,8,2008,105,2966.8229547945207
18589,1001422,4422,70,2008,458,1761.3654205479452
18590,1001461,4461,73,2008,303,2605.8366534246575
18591,1001485,4485,44,2008,432,2148.5873383561643
18592,1001497,4497,48,2009,149,2088.4229547945206
18593,1001541,4541,28,2011,144,3026.9873383561644
18594,1001545,4545,80,2008,341,3219.5133657534248
18595,1001606,4606,61,2009,598,3039.020215068493
18596,1001620,4620,48,2013,367,1595.075009589041
18597,1001638,4638,60,2012,144,1847.765420547945
18598,1001645,4645,43,2010,377,1277.420215068493
18599,1001664,4664,58,2011,137,1210.8777493150685
18600,1001679,4679,47,2013,499,878.1654205479452
18601,1001772,4772,58,2009,21,1350.0119958904108
18602,1001789,4789,81,2008,252,884.2147356164384
18603,1001804,4804,53,2007,232,1343.9626808219177
18604,1001838,4838,8,2007,257,1265.3215849315068
18605,1001852,4852,66,2011,572,2232.817475342466
18606,1001873,4873,78,2008,499,2653.9681602739724
18607,1001954,4954,58,2005,378,1132.2366534246576
18608,1001960,4960,42,2011,289,2629.902406849315
18609,1002103,5103,75,2009,489,1374.2092561643835
18610,1002221,5221,30,2012,431,1319.765420547945
18611,1002363,5363,43,2008,263,1906.5489821917809
18612,1002373,5373,73,2006,150,1664.5763794520547
18613,1002391,5391,74,2012,296,2485.50788630137
18614,1002421,5421,20,2006,79,3652.6969273972604
18615,1002439,5439,83,2011,555,3857.2558315068495
18616,1002572,5572,69,2007,467,2726.1654205479454
18617,1002587,5587,81,2005,64,1610.1325438356164
18618,1002669,5669,25,2013,231,1534.910626027397
18619,1002672,5672,45,2005,395,3977.584598630137
18620,1002699,5699,58,2007,424,1416.5544616438356
18621,1002724,5724,30,2009,49,2227.162680821918
18622,1002771,5771,22,2007,86,3424.072269863014
18623,1002867,5867,73,2005,173,1531.4914479452054
18624,1002977,5977,82,2010,403,1991.239393150685
18625,1003099,6099,75,2006,391,1543.5900780821917
18626,1003113,6113,84,2013,388,2425.343502739726
18627,1003156,6156,28,2008,6,2413.310626027397
18628,1003181,6181,32,2011,224,884.2147356164384
18629,1003199,6199,16,2013,498,775.3270643835617
18630,1003248,6248,79,2006,142,1652.4777493150684
18631,1003270,6270,75,2011,61,3026.9873383561644
18632,1003312,6312,20,2010,88,1640.3791191780822
18633,1003316,6316,5,2010,169,1870.253091780822
18634,1003327,6327,78,2007,183,1646.4284342465753
18635,1003333,6333,42,2005,126,2154.5709
18636,1003339,6339,62,2005,462,1646.4284342465753
18637,1003374,6374,85,2013,451,539.4037767123289
18638,1003458,6458,85,2012,53,1725.0695301369863
18639,1003513,6513,59,2009,126,1573.8366534246575
18640,1003542,6542,46,2008,39,3111.2174753424656
18641,1003567,6567,66,2013,231,2714.1325438356166
18642,1003600,6600,52,2009,362,1101.9900780821918
18643,1003925,6925,79,2005,233,1960.9928178082191
18644,1004033,7033,31,2013,528,781.3763794520548
18645,1004036,7036,76,2011,336,1604.0832287671233
18646,1004055,7055,15,2012,158,3279.6777493150685
18647,1004083,7083,70,2013,589,835.8202150684932
18648,1004122,7122,35,2013,571,1871.8311739726025
18649,1004173,7173,22,2009,380,1265.3215849315068
18650,1004235,7235,82,2009,188,1368.1599410958904
18651,1004326,7326,54,2008,187,2509.5736397260275
18652,1004329,7329,67,2009,448,872.1161054794521
18653,1004351,7351,57,2005,14,1585.9352835616437
18654,1004452,7452,70,2009,523,1727.4366534246574
18655,1004670,7670,75,2012,412,684.5873383561644
18656,1004706,7706,58,2005,547,3375.9407630136984
18657,1004707,7707,59,2011,337,3219.5133657534248
18658,1004721,7721,4,2008,8,2810.3955575342466
18659,1004752,7752,79,2010,460,3147.3161054794523
18660,1004810,7810,67,2012,585,1438.647612328767
18661,1004895,7895,67,2009,356,1289.5188452054795
18662,1004943,7943,76,2012,379,878.1654205479452
18663,1004989,7989,82,2012,271,1519.3928178082192
18664,1005042,8042,81,2013,286,3941.4859684931507
18665,1005167,8167,83,2007,91,2118.2750095890415
18666,1005174,8174,49,2006,503,1077.792817808219
18667,1005185,8185,56,2012,480,636.1928178082193
18668,1005195,8195,39,2005,277,3941.4859684931507
18669,1005198,8198,82,2013,94,2485.50788630137
18670,1005306,8306,54,2005,452,2045.6832287671234
18671,1005335,8335,76,2012,491,1192.729804109589
18672,1005342,8342,49,2012,245,1727.4366534246574
18673,1005401,8401,45,2007,101,2497.540763013699
18674,1005409,8409,57,2013,355,914.4613109589042
18675,1005432,8432,27,2008,316,3700.8284342465754
18676,1005483,8483,72,2008,463,3339.842132876712
18677,1005499,8499,63,2010,370,2629.902406849315
18678,1005504,8504,38,2012,63,751.1298041095891
18679,1005661,8661,54,2005,241,3556.43391369863
18680,1005807,8807,79,2013,13,1331.8640506849315
18681,1005852,8852,68,2006,509,1458.8996671232876
18682,1005932,8932,67,2009,220,1823.6996671232876
18683,1006059,9059,27,2006,222,1126.1873383561642
18684,1006075,9075,40,2006,233,3255.611995890411
18685,1006183,9183,21,2012,159,2208.7517219178085
18686,1006219,9219,76,2012,574,2076.390078082192
18687,1006260,9260,80,2005,37,1960.9928178082191
18688,1006392,9392,64,2009,212,2329.080489041096
18689,1006443,9443,45,2012,540,2136.5544616438356
18690,1006558,9558,66,2009,220,2473.4750095890413
18691,1006563,9563,85,2012,415,2894.6256945205478
18692,1006582,9582,35,2011,416,1785.5626808219179
18693,1006616,9616,42,2009,171,3147.3161054794523
18694,1006698,9698,54,2011,248,3291.710626027397
18695,1006788,9788,46,2007,90,1277.420215068493
18696,1006894,9894,71,2013,335,920.5106260273973
18697,1006895,9895,83,2006,312,2336.0503520547945
18698,1006987,9987,17,2006,80,1289.5188452054795
18699,1007013,10013,50,2005,157,1876.302406849315
18700,1007027,10027,10,2009,77,4109.946242465753
18701,1007060,10060,67,2012,422,660.3900780821918
18702,1007095,10095,38,2009,374,3099.184598630137
18703,1007160,10160,66,2008,200,3520.335283561644
18704,1007330,10330,78,2011,426,2485.50788630137
18705,1007334,10334,85,2008,37,3989.6174753424657
18706,1007377,10377,61,2013,126,1823.6996671232876
18707,1007378,10378,49,2011,334,1525.4421328767123
18708,1007381,10381,53,2005,566,1555.6887082191781
18709,1007481,10481,54,2010,1,902.3626808219178
18710,1007531,10531,47,2006,6,1343.9626808219177
18711,1007548,10548,58,2008,399,2666.001036986301
18712,1007562,10562,48,2011,578,1495.1955575342465
18713,1007576,10576,50,2006,364,1809.7599410958903
18714,1007639,10639,81,2011,367,539.4037767123289
18715,1007662,10662,28,2009,99,1301.6174753424657
18716,1007827,10827,49,2006,438,1997.288708219178
18717,1007840,10840,58,2012,576,1114.088708219178
18718,1007902,10902,73,2005,50,1821.8585712328766
18719,1007949,10949,77,2010,297,1688.7736397260273
18720,1008019,11019,55,2011,270,2028.2585712328766
18721,1008026,11026,79,2012,488,1931.9955575342465
18722,1008037,11037,51,2011,111,1956.061310958904
18723,1008113,11113,43,2006,360,2786.329804109589
18724,1008124,11124,44,2008,350,1513.3435027397259
18725,1008195,11195,37,2007,204,3339.842132876712
18726,1008207,11207,69,2012,49,2292.9818589041097
18727,1008251,11251,43,2011,508,1101.9900780821918
18728,1008258,11258,80,2007,586,3532.3681602739725
18729,1008345,11345,39,2005,380,2966.8229547945207
18730,1008400,11400,56,2012,14,2605.8366534246575
18731,1008451,11451,48,2008,510,1688.7736397260273
18732,1008483,11483,84,2005,147,2653.9681602739724
18733,1008487,11487,62,2013,58,1065.6941876712328
18734,1008541,11541,77,2010,340,3291.710626027397
18735,1008668,11668,60,2008,301,2280.948982191781
18736,1008686,11686,5,2010,269,4134.011995890411
18737,1008754,11754,66,2010,455,2256.8832287671235
18738,1008783,11783,61,2007,583,1640.3791191780822
18739,1008795,11795,79,2005,579,2232.817475342466
18740,1008821,11821,5,2013,222,1450.6804890410958
18741,1008829,11829,45,2012,120,484.95994109589043
18742,1008830,11830,17,2006,206,3315.7763794520547
18743,1008873,11873,62,2011,374,1368.1599410958904
18744,1008919,11919,7,2010,101,1434.702406849315
18745,1008971,11971,48,2008,306,902.3626808219178
18746,1008978,11978,74,2012,49,2232.817475342466
18747,1008984,11984,28,2008,317,3556.43391369863
18748,1009129,12129,6,2009,350,1555.6887082191781
18749,1009138,12138,81,2007,56,2202.9654205479455
18750,1009180,12180,9,2013,371,497.05857123287666
18751,1009183,12183,40,2009,335,2786.329804109589
18752,1009193,12193,43,2012,404,1083.8421328767122
18753,1009225,12225,66,2008,30,1041.4969273972602
18754,1009264,12264,69,2011,5,823.7215849315069
18755,1009265,12265,39,2013,449,1676.675009589041
18756,1009280,12280,61,2007,51,2617.869530136986
18757,1009309,12309,2,2009,282,2015.4366534246576
18758,1009329,12329,25,2012,540,1739.4695301369861
18759,1009405,12405,41,2011,168,1583.0421328767122
18760,1009415,12415,56,2010,83,902.3626808219178
18761,1009430,12430,61,2007,261,5361.365420547944
18762,1009554,12554,18,2010,432,1017.2996671232878
18763,1009562,12562,82,2011,514,2064.357201369863
18764,1009593,12593,38,2012,477,3785.0585712328766
18765,1009602,12602,83,2013,75,1607.1078863013697
18766,1009778,12778,40,2011,555,2268.916105479452
18767,1009791,12791,50,2008,470,1682.7243246575342
18768,1009792,12792,30,2011,530,2485.50788630137
18769,1009926,12926,25,2011,134,2521.6065164383563
18770,1010012,13012,6,2006,333,1470.9982972602738
18771,1010031,13031,69,2009,467,981.0037767123289
18772,1010046,13046,55,2011,128,3893.3544616438357
18773,1010072,13072,10,2006,432,1495.1955575342465
18774,1010121,13121,40,2010,244,853.9681602739727
18775,1010141,13141,31,2011,119,1739.4695301369861
18776,1010144,13144,37,2005,79,2100.127064383562
18777,1010150,13150,63,2007,176,3171.38185890411
18778,1010177,13177,31,2006,246,1567.7873383561644
18779,1010199,13199,59,2005,107,3652.6969273972604
18780,1010214,13214,72,2006,597,3472.203776712329
18781,1010239,13239,66,2008,293,1440.7517219178083
18782,1010291,13291,24,2012,345,751.1298041095891
18783,1010303,13303,37,2005,302,1979.1407630136985
18784,1010304,13304,81,2009,313,1894.4503520547944
18785,1010318,13318,3,2012,341,2617.869530136986
18786,1010391,13391,40,2010,379,3315.7763794520547
18787,1010444,13444,47,2013,587,2341.1133657534247
18788,1010554,13554,82,2011,221,1156.43391369863
18789,1010642,13642,71,2008,206,2533.639393150685
18790,1010647,13647,32,2012,441,642.2421328767124
18791,1010666,13666,52,2008,209,2978.8558315068494
18792,1010759,13759,67,2005,215,2221.1133657534247
18793,1010763,13763,38,2008,271,1980.1270643835614
18794,1010841,13841,7,2009,38,1706.9215849315067
18795,1010845,13845,51,2006,118,3724.894187671233
18796,1010872,13872,42,2009,171,1531.4914479452054
18797,1010938,13938,57,2010,453,1679.3051465753424
18798,1010965,13965,72,2007,565,3592.5325438356163
18799,1010974,13974,50,2011,339,1029.398297260274
18800,1011010,14010,44,2011,14,1549.6393931506848
18801,1011240,14240,69,2005,533,3845.2229547945203
18802,1011337,14337,39,2006,88,1658.5270643835615
18803,1011527,14527,37,2010,116,1567.7873383561644
18804,1011537,14537,42,2013,214,624.0941876712329
18805,1011614,14614,40,2006,267,1204.8284342465752
18806,1011645,14645,17,2010,186,811.6229547945206
18807,1011650,14650,63,2009,450,1343.9626808219177
18808,1011799,14799,56,2008,447,1301.6174753424657
18809,1011879,14879,29,2007,322,3039.020215068493
18810,1011882,14882,78,2010,473,1071.743502739726
18811,1011893,14893,75,2010,584,3315.7763794520547
18812,1011907,14907,57,2006,176,1410.5051465753425
18813,1011921,14921,20,2011,278,2750.231173972603
18814,1011952,14952,80,2010,330,1253.2229547945205
18815,1012010,15010,45,2007,124,1694.8229547945205
18816,1012031,15031,57,2008,520,2317.9024068493154
18817,1012088,15088,61,2007,403,1489.1462424657534
18818,1012104,15104,51,2011,231,757.1791191780823
18819,1012182,15182,75,2010,228,2822.4284342465753
18820,1012187,15187,46,2007,1,4278.4065164383555
18821,1012191,15191,71,2006,299,3387.9736397260276
18822,1012221,15221,46,2013,122,1114.088708219178
18823,1012271,15271,36,2013,124,1271.3709
18824,1012379,15379,49,2012,228,1390.5161054794519
18825,1012412,15412,84,2005,17,2142.472269863014
18826,1012434,15434,81,2009,595,1495.1955575342465
18827,1012481,15481,43,2011,204,1330.3517219178082
18828,1012504,15504,75,2013,46,1558.9763794520547
18829,1012574,15574,81,2012,576,908.411995890411
18830,1012683,15683,50,2010,537,1719.0202150684931
18831,1012705,15705,58,2005,113,1634.329804109589
18832,1012732,15732,39,2005,352,2762.2640506849316
18833,1012803,15803,40,2005,375,3303.743502739726
18834,1012804,15804,31,2012,291,3616.5982972602737
18835,1012829,15829,62,2013,405,1404.4558315068493
18836,1012834,15834,75,2007,526,2822.4284342465753
18837,1012865,15865,84,2012,598,1017.2996671232878
18838,1012867,15867,83,2008,347,4218.242132876712
18839,1012913,15913,49,2005,109,1404.4558315068493
18840,1012929,15929,52,2007,75,1507.2941876712327
18841,1012934,15934,32,2009,366,2798.362680821918
18842,1012951,15951,52,2007,93,3147.3161054794523
18843,1012962,15962,78,2007,544,3351.875009589041
18844,1013063,16063,79,2007,347,3400.0065164383564
18845,1013110,16110,67,2008,600,1452.8503520547945
18846,1013178,16178,35,2009,115,2305.0147356164384
18847,1013208,16208,48,2011,399,2906.6585712328765
18848,1013213,16213,73,2007,19,3664.729804109589
18849,1013347,16347,9,2012,243,563.6010369863014
18850,1013363,16363,86,2013,497,1313.716105479452
18851,1013529,16529,36,2011,525,3063.0859684931506
18852,1013553,16553,50,2012,99,1041.4969273972602
18853,1013584,16584,71,2008,274,1676.675009589041
18854,1013585,16585,3,2006,424,3075.1188452054794
18855,1013591,16591,44,2012,84,1125.792817808219
18856,1013624,16624,84,2011,62,3448.1380232876713
18857,1013663,16663,13,2005,37,2413.310626027397
18858,1013673,16673,52,2006,260,4134.011995890411
18859,1013694,16694,11,2008,91,1462.7133657534246
18860,1013714,16714,58,2012,185,1374.2092561643835
18861,1013718,16718,20,2008,102,3592.5325438356163
18862,1013772,16772,51,2012,221,2052.3243246575344
18863,1013850,16850,42,2010,399,1546.943502739726
18864,1013983,16983,77,2008,106,1108.0393931506849
18865,1013997,16997,78,2009,258,3436.1051465753426
18866,1014021,17021,31,2012,247,1186.6804890410958
18867,1014022,17022,49,2013,50,896.3133657534247
18868,1014086,17086,82,2006,199,2469.135283561644
18869,1014107,17107,78,2013,177,981.0037767123289
18870,1014109,17109,76,2008,24,1216.9270643835616
18871,1014156,17156,20,2010,409,1126.1873383561642
18872,1014181,17181,22,2006,140,3628.631173972603
18873,1014290,17290,4,2005,188,1797.661310958904
18874,1014385,17385,71,2005,60,1138.2859684931507
18875,1014434,17434,69,2007,251,1852.1051465753424
18876,1014435,17435,63,2010,500,3303.743502739726
18877,1014523,17523,83,2013,591,1144.3352835616438
18878,1014544,17544,87,2013,199,2220.784598630137
18879,1014564,17564,78,2010,498,1307.6667904109588
18880,1014565,17565,82,2012,421,2557.7051465753425
18881,1014681,17681,76,2011,17,1727.4366534246574
18882,1014716,17716,74,2010,506,2348.148982191781
18883,1014764,17764,65,2006,466,2329.080489041096
18884,1014825,17825,87,2007,7,1525.4421328767123
18885,1014840,17840,1,2005,44,2227.162680821918
18886,1014924,17924,69,2008,440,3063.0859684931506
18887,1014950,17950,35,2012,514,2184.6859684931505
18888,1015009,18009,31,2012,357,1161.8914479452053
18889,1015057,18057,36,2012,286,3472.203776712329
18890,1015107,18107,50,2012,155,1567.7873383561644
18891,1015179,18179,31,2007,73,3267.6448726027397
18892,1015188,18188,76,2013,506,2076.390078082192
18893,1015247,18247,50,2005,546,2690.066790410959
18894,1015261,18261,85,2006,168,1985.1900780821918
18895,1015303,18303,42,2005,182,3592.5325438356163
18896,1015363,18363,56,2008,563,2100.4558315068493
18897,1015395,18395,68,2006,33,1368.1599410958904
18898,1015418,18418,84,2012,44,896.3133657534247
18899,1015419,18419,87,2008,84,2738.198297260274
18900,1015500,18500,78,2005,528,1846.0558315068492
18901,1015550,18550,86,2005,263,1900.4996671232875
18902,1015588,18588,2,2010,178,1931.9955575342465
18903,1015633,18633,78,2005,179,1362.1106260273973
18904,1015651,18651,82,2012,291,1246.1215849315067
18905,1015658,18658,39,2010,93,2473.4750095890413
18906,1015736,18736,17,2007,348,2354.198297260274
18907,1015774,18774,80,2012,289,2076.390078082192
18908,1015776,18776,69,2011,122,1691.3380232876711
18909,1015779,18779,30,2007,187,1761.3654205479452
18910,1015809,18809,86,2005,428,2545.6722698630138
18911,1015854,18854,9,2010,128,678.5380232876713
18912,1015855,18855,34,2009,323,993.1024068493151
18913,1015857,18857,45,2007,232,4109.946242465753
18914,1015898,18898,54,2009,46,4134.011995890411
